timestamp_utc;looted_by__alliance;looted_by__guild;looted_by__name;item_id;item_name;quantity;looted_from__alliance;looted_from__guild;looted_from__name
2022-04-20T02:53:29.543Z;DIOR;EscaIation;SoloOoM;T5_ARMOR_PLATE_KEEPER@3;Expert's Judicator Armor;1;PXOCS;ESCOLINHA DO G4NK;kayn157
2022-04-20T02:53:29.809Z;DIOR;EscaIation;SoloOoM;T8_HEAD_CLOTH_SET2;Elder's Cleric Cowl;1;PXOCS;ESCOLINHA DO G4NK;kayn157
2022-04-20T02:53:30.112Z;DIOR;EscaIation;SoloOoM;T7_2H_ENIGMATICSTAFF@1;Grandmaster's Enigmatic Staff;1;PXOCS;ESCOLINHA DO G4NK;kayn157
2022-04-20T02:53:31.876Z;DIOR;EscaIation;SoloOoM;T5_MOUNT_GREYWOLF_FW_CAERLEON;Saddled Greywolf;1;PXOCS;ESCOLINHA DO G4NK;kayn157
2022-04-20T02:53:32.235Z;DIOR;EscaIation;SoloOoM;T7_POTION_STONESKIN;Major Resistance Potion;1;PXOCS;ESCOLINHA DO G4NK;kayn157
2022-04-20T02:53:32.391Z;T4K3;The Slap;Pipeexx;T6_2H_CLAWPAIR@1;Master's Claws;1;PXOCS;ESCOLINHA DO G4NK;L3T0D13
2022-04-20T02:53:32.801Z;T4K3;The Slap;Pipeexx;T6_BAG;Master's Bag;1;PXOCS;ESCOLINHA DO G4NK;L3T0D13
2022-04-20T02:53:33.021Z;T4K3;The Slap;Pipeexx;T8_POTION_COOLDOWN;Major Poison Potion;3;PXOCS;ESCOLINHA DO G4NK;L3T0D13
2022-04-20T02:53:33.235Z;T4K3;The Slap;Pipeexx;T8_MEAL_STEW@1;Beef Stew;1;PXOCS;ESCOLINHA DO G4NK;L3T0D13
2022-04-20T02:53:33.454Z;T4K3;The Slap;Pipeexx;T4_CAPEITEM_DEMON@3;Adept's Demon Cape;1;PXOCS;ESCOLINHA DO G4NK;L3T0D13
2022-04-20T02:53:33.766Z;T4K3;The Slap;Pipeexx;T4_RELIC;Adept's Relic;2;PXOCS;ESCOLINHA DO G4NK;L3T0D13
2022-04-20T02:53:36.138Z;T4K3;The Slap;Pipeexx;T6_HEAD_LEATHER_SET3@1;Master's Assassin Hood;1;PXOCS;RED WIND;MPDIELMP
2022-04-20T02:53:36.389Z;T4K3;The Slap;Pipeexx;T4_ARMOR_LEATHER_HELL@3;Adept's Hellion Jacket;1;PXOCS;RED WIND;MPDIELMP
2022-04-20T02:53:36.694Z;T4K3;The Slap;Pipeexx;T5_BAG;Expert's Bag;1;PXOCS;RED WIND;MPDIELMP
2022-04-20T02:53:37.501Z;T4K3;The Slap;Pipeexx;T7_POTION_STONESKIN;Major Resistance Potion;2;PXOCS;RED WIND;MPDIELMP
2022-04-20T02:53:38.918Z;DIOR;EscaIation;SoloOoM;T7_HEAD_CLOTH_SET2@1;Grandmaster's Cleric Cowl;1;PXOCS;ESCOLINHA DO G4NK;Putaodiparis
2022-04-20T02:53:39.228Z;DIOR;EscaIation;SoloOoM;T7_ARMOR_PLATE_SET3@1;Grandmaster's Guardian Armor;1;PXOCS;ESCOLINHA DO G4NK;Putaodiparis
2022-04-20T02:53:39.680Z;DIOR;EscaIation;SoloOoM;T7_ARMOR_PLATE_UNDEAD;Grandmaster's Graveguard Armor;1;PXOCS;ESCOLINHA DO G4NK;Putaodiparis
2022-04-20T02:53:39.906Z;T4K3;The Slap;Pipeexx;T7_POTION_STONESKIN@1;Major Resistance Potion;1;PXOCS;ESCOLINHA DO G4NK;Maite10
2022-04-20T02:53:40.015Z;DIOR;EscaIation;SoloOoM;T8_SHOES_LEATHER_SET2;Elder's Hunter Shoes;1;PXOCS;ESCOLINHA DO G4NK;Putaodiparis
2022-04-20T02:53:40.515Z;T4K3;The Slap;Pipeexx;T7_ARMOR_PLATE_UNDEAD@1;Grandmaster's Graveguard Armor;1;PXOCS;ESCOLINHA DO G4NK;Maite10
2022-04-20T02:53:40.536Z;DIOR;EscaIation;SoloOoM;T6_HEAD_CLOTH_HELL@1;Master's Fiend Cowl;1;PXOCS;ESCOLINHA DO G4NK;Putaodiparis
2022-04-20T02:53:40.776Z;DIOR;EscaIation;zstrafe;T5_2H_DUALAXE_KEEPER@2;Expert's Bear Paws;1;PXOCS;RED WIND;Gurillo
2022-04-20T02:53:40.847Z;DIOR;EscaIation;SoloOoM;T6_CAPEITEM_UNDEAD;Master's Undead Cape;1;PXOCS;ESCOLINHA DO G4NK;Putaodiparis
2022-04-20T02:53:40.890Z;T4K3;The Slap;Pipeexx;T7_2H_FLAIL;Grandmaster's Morning Star;1;PXOCS;ESCOLINHA DO G4NK;Maite10
2022-04-20T02:53:41.345Z;T4K3;The Slap;Pipeexx;T4_CAPEITEM_FW_MARTLOCK@3;Adept's Martlock Cape;1;PXOCS;ESCOLINHA DO G4NK;Maite10
2022-04-20T02:53:42.266Z;DIOR;EscaIation;SoloOoM;T7_POTION_STONESKIN;Major Resistance Potion;3;PXOCS;ESCOLINHA DO G4NK;Putaodiparis
2022-04-20T02:53:43.249Z;DIOR;EscaIation;zJackson;T6_2H_AXE_AVALON@2;Master's Realmbreaker;1;EVICT;Take lt Easy;YoungCEOII
2022-04-20T02:53:43.465Z;DIOR;EscaIation;Siomeow;T7_OFF_TORCH@1;Grandmaster's Torch;1;PXOCS;ESCOLINHA DO G4NK;kraatosW
2022-04-20T02:53:43.547Z;DIOR;EscaIation;zJackson;T6_SHOES_CLOTH_ROYAL@2;Master's Royal Sandals;1;EVICT;Take lt Easy;YoungCEOII
2022-04-20T02:53:43.737Z;ARCH;Awful Company;beckRR;T4_2H_DOUBLEBLADEDSTAFF;Adept's Double Bladed Staff;1;PXOCS;ESCOLINHA DO G4NK;Hoozak
2022-04-20T02:53:43.875Z;DIOR;EscaIation;zJackson;T8_HEAD_PLATE_SET2;Elder's Knight Helmet;1;EVICT;Take lt Easy;YoungCEOII
2022-04-20T02:53:43.925Z;ARCH;Awful Company;beckRR;T4_SHOES_PLATE_SET1@1;Adept's Soldier Boots;1;PXOCS;ESCOLINHA DO G4NK;Hoozak
2022-04-20T02:53:44.168Z;DIOR;EscaIation;zJackson;T4_CAPEITEM_FW_FORTSTERLING@3;Adept's Fort Sterling Cape;1;EVICT;Take lt Easy;YoungCEOII
2022-04-20T02:53:44.173Z;T4K3;The Slap;Pipeexx;T4_OFF_JESTERCANE_HELL@3;Adept's Leering Cane;1;PXOCS;ESCOLINHA DO G4NK;xSaiCaraiox
2022-04-20T02:53:44.203Z;ARCH;Awful Company;beckRR;T8_MAIN_CURSEDSTAFF;Elder's Cursed Staff;1;PXOCS;ESCOLINHA DO G4NK;Hoozak
2022-04-20T02:53:44.470Z;T4K3;The Slap;Pipeexx;T7_POTION_STONESKIN;Major Resistance Potion;2;PXOCS;ESCOLINHA DO G4NK;xSaiCaraiox
2022-04-20T02:53:45.143Z;ARCH;Awful Company;beckRR;T4_ARMOR_CLOTH_SET2;Adept's Cleric Robe;1;PXOCS;ESCOLINHA DO G4NK;Hoozak
2022-04-20T02:53:45.935Z;ARCH;Awful Company;beckRR;T5_2H_DAGGER_KATAR_AVALON@3;Expert's Bridled Fury;1;PXOCS;ESCOLINHA DO G4NK;Hoozak
2022-04-20T02:53:47.297Z;DIOR;EscaIation;Benmage;T7_POTION_STONESKIN;Major Resistance Potion;1;EVICT;Take lt Easy;FunnyZxz
2022-04-20T02:53:47.435Z;T4K3;The Slap;Pipeexx;T7_MAIN_DAGGER;Grandmaster's Dagger;1;PXOCS;ESCOLINHA DO G4NK;kraatosW
2022-04-20T02:53:47.831Z;DIOR;EscaIation;Benmage;T6_2H_KNUCKLES_MORGANA@2;Master's Ravenstrike Cestus;1;EVICT;Take lt Easy;FunnyZxz
2022-04-20T02:53:48.142Z;DIOR;EscaIation;Benmage;T6_SHOES_CLOTH_ROYAL@2;Master's Royal Sandals;1;EVICT;Take lt Easy;FunnyZxz
2022-04-20T02:53:48.205Z;T4K3;The Slap;Pipeexx;T6_2H_AXE;Master's Greataxe;1;PXOCS;ESCOLINHA DO G4NK;kraatosW
2022-04-20T02:53:48.514Z;T4K3;The Slap;Pipeexx;T5_MAIN_HOLYSTAFF_AVALON@3;Expert's Hallowfall;1;PXOCS;ESCOLINHA DO G4NK;kraatosW
2022-04-20T02:53:49.172Z;T4K3;The Slap;Pipeexx;T7_POTION_STONESKIN;Major Resistance Potion;5;PXOCS;ESCOLINHA DO G4NK;kraatosW
2022-04-20T02:53:55.293Z;ARCH;Awful Company;beckRR;T5_HEAD_CLOTH_SET2@3;Expert's Cleric Cowl;1;PXOCS;ESCOLINHA DO G4NK;xSaiCaraiox
2022-04-20T02:53:57.171Z;ARCH;Awful Company;beckRR;T6_ARMOR_PLATE_UNDEAD@1;Master's Graveguard Armor;1;PXOCS;ESCOLINHA DO G4NK;JACKBONELLES
2022-04-20T02:53:57.361Z;ARCH;Awful Company;beckRR;T6_ARMOR_PLATE_UNDEAD@1;Master's Graveguard Armor;1;PXOCS;ESCOLINHA DO G4NK;JACKBONELLES
2022-04-20T02:53:57.609Z;ARCH;Awful Company;beckRR;T6_BAG@1;Master's Bag;1;PXOCS;ESCOLINHA DO G4NK;JACKBONELLES
2022-04-20T02:53:58.043Z;ARCH;Awful Company;beckRR;T6_SHOES_CLOTH_ROYAL@2;Master's Royal Sandals;1;PXOCS;ESCOLINHA DO G4NK;JACKBONELLES
2022-04-20T02:53:58.329Z;ARCH;Awful Company;beckRR;T6_ARMOR_CLOTH_SET2;Master's Cleric Robe;1;PXOCS;ESCOLINHA DO G4NK;JACKBONELLES
2022-04-20T02:54:03.823Z;DIOR;EscaIation;zstrafe;T8_POTION_COOLDOWN;Major Poison Potion;5;PXOCS;ESCOLINHA DO G4NK;Putaodiparis
2022-04-20T02:54:09.922Z;TH1RD;IAMNIUBI;BjornKiD;T8_TRASH;Trash;1;;Militant;barroomhero
2022-04-20T02:54:10.079Z;ARCH;Awful Company;beckRR;T8_ARMOR_CLOTH_SET2;Elder's Cleric Robe;1;;;ManinGus
2022-04-20T02:54:10.156Z;TH1RD;IAMNIUBI;BjornKiD;T8_SHOES_CLOTH_SET1@1;Elder's Scholar Sandals;1;;Militant;barroomhero
2022-04-20T02:54:10.267Z;ARCH;Awful Company;beckRR;T6_ARMOR_PLATE_HELL@2;Master's Demon Armor;1;;;ManinGus
2022-04-20T02:54:10.319Z;TH1RD;IAMNIUBI;BjornKiD;T4_BAG@2;Adept's Bag;1;;Militant;barroomhero
2022-04-20T02:54:10.383Z;ARCH;Awful Company;beckRR;T8_ARMOR_CLOTH_SET2;Elder's Cleric Robe;1;;;ManinGus
2022-04-20T02:54:10.469Z;ARCH;Awful Company;beckRR;T6_ARMOR_PLATE_HELL@2;Master's Demon Armor;1;;;ManinGus
2022-04-20T02:54:10.670Z;ARCH;Awful Company;beckRR;T6_SHOES_CLOTH_ROYAL@2;Master's Royal Sandals;1;;;ManinGus
2022-04-20T02:54:10.890Z;ARCH;Awful Company;beckRR;T8_ARMOR_CLOTH_SET2;Elder's Cleric Robe;1;;;ManinGus
2022-04-20T02:54:11.498Z;ARCH;Awful Company;beckRR;T7_ARMOR_PLATE_SET3@1;Grandmaster's Guardian Armor;1;;;ManinGus
2022-04-20T02:54:11.812Z;ARCH;Awful Company;beckRR;T8_SHOES_CLOTH_SET1;Elder's Scholar Sandals;1;;;ManinGus
2022-04-20T02:54:11.898Z;DIOR;EscaIation;Benmage;T7_POTION_STONESKIN;Major Resistance Potion;2;;Militant;Chito
2022-04-20T02:54:12.251Z;ARCH;Awful Company;beckRR;T8_SHOES_CLOTH_SET1;Elder's Scholar Sandals;1;;;ManinGus
2022-04-20T02:54:12.674Z;ARCH;Awful Company;beckRR;T8_SHOES_LEATHER_SET2;Elder's Hunter Shoes;1;;;ManinGus
2022-04-20T02:54:12.733Z;DIOR;EscaIation;zJackson;T6_SHOES_CLOTH_ROYAL@2;Master's Royal Sandals;1;;Militant;CristhianB
2022-04-20T02:54:13.392Z;DIOR;EscaIation;N97A;T4_CAPEITEM_FW_FORTSTERLING@3;Adept's Fort Sterling Cape;1;;Militant;barroomhero
2022-04-20T02:54:13.714Z;DIOR;EscaIation;N97A;UNIQUE_GVGTOKEN_GENERIC;Siphoned Energy;6;;Militant;barroomhero
2022-04-20T02:54:13.953Z;ARCH;Awful Company;beckRR;T4_CAPEITEM_FW_LYMHURST@3;Adept's Lymhurst Cape;1;;;ManinGus
2022-04-20T02:54:14.564Z;ARCH;Awful Company;beckRR;T7_SHOES_LEATHER_SET2@1;Grandmaster's Hunter Shoes;1;;;ManinGus
2022-04-20T02:54:14.802Z;ARCH;Awful Company;beckRR;T4_CAPEITEM_FW_MARTLOCK@3;Adept's Martlock Cape;1;;;ManinGus
2022-04-20T02:54:14.812Z;;NO LOCK;Thuglife420;T8_SHOES_CLOTH_SET1;Elder's Scholar Sandals;1;;Militant;R4da
2022-04-20T02:54:14.934Z;;NO LOCK;ThyLer;T5_MOUNT_COUGAR_KEEPER@1;Swiftclaw;1;;Militant;barroomhero
2022-04-20T02:54:15.091Z;ARCH;Awful Company;beckRR;T6_SHOES_PLATE_UNDEAD@2;Master's Graveguard Boots;1;;;ManinGus
2022-04-20T02:54:15.795Z;;NO LOCK;Thuglife420;T4_CAPEITEM_FW_FORTSTERLING@3;Adept's Fort Sterling Cape;1;;Militant;R4da
2022-04-20T02:54:15.985Z;;NO LOCK;Thuglife420;T4_CAPEITEM_FW_FORTSTERLING@3;Adept's Fort Sterling Cape;1;;Militant;R4da
2022-04-20T02:54:16.422Z;ARCH;Awful Company;beckRR;T7_2H_TOOL_SIEGEHAMMER;Grandmaster's Demolition Hammer;1;;;ManinGus
2022-04-20T02:54:16.811Z;;NO LOCK;Thuglife420;T8_2H_LONGBOW@1;Elder's Longbow;1;;Militant;R4da
2022-04-20T02:54:17.169Z;ARCH;Awful Company;beckRR;T7_MEAL_OMELETTE@2;Pork Omelette;1;;;ManinGus
2022-04-20T02:54:17.502Z;ARCH;Awful Company;beckRR;T8_MEAL_STEW@3;Beef Stew;1;;;ManinGus
2022-04-20T02:54:17.545Z;;NO LOCK;Thuglife420;T5_MOUNT_COUGAR_KEEPER@1;Swiftclaw;1;;Militant;R4da
2022-04-20T02:54:18.328Z;EVICT;Take lt Easy;COELHITOS;T5_CAPEITEM_KEEPER@3;Expert's Keeper Cape;1;;Militant;Anglux
2022-04-20T02:54:18.345Z;ARCH;Awful Company;beckRR;T8_MEAL_STEW@2;Beef Stew;1;;;ManinGus
2022-04-20T02:54:18.659Z;EVICT;Take lt Easy;COELHITOS;T7_POTION_STONESKIN;Major Resistance Potion;2;;Militant;Anglux
2022-04-20T02:54:18.980Z;EVICT;Take lt Easy;Ry4nxDx;T7_HEAD_LEATHER_SET3@1;Grandmaster's Assassin Hood;1;;Militant;Anglux
2022-04-20T02:54:19.219Z;EVICT;Take lt Easy;Ry4nxDx;T5_ARMOR_LEATHER_HELL@3;Expert's Hellion Jacket;1;;Militant;Anglux
2022-04-20T02:54:19.369Z;;NO LOCK;ThyLer;T5_CAPEITEM_FW_FORTSTERLING@3;Expert's Fort Sterling Cape;1;;Militant;Chito
2022-04-20T02:54:19.531Z;DIOR;EscaIation;zJackson;T6_2H_CURSEDSTAFF_MORGANA@2;Master's Damnation Staff;1;;Militant;UnkleRukus
2022-04-20T02:54:19.752Z;ARCH;Awful Company;beckRR;T7_POTION_STONESKIN;Major Resistance Potion;8;;;ManinGus
2022-04-20T02:54:19.843Z;;NO LOCK;ThyLer;T8_ARMOR_CLOTH_SET2@1;Elder's Cleric Robe;1;;Militant;Chito
2022-04-20T02:54:19.950Z;DIOR;EscaIation;zJackson;T8_ARMOR_CLOTH_SET1@1;Elder's Scholar Robe;1;;Militant;UnkleRukus
2022-04-20T02:54:20.018Z;ARCH;Awful Company;beckRR;T5_POTION_STONESKIN@1;Resistance Potion;2;;;ManinGus
2022-04-20T02:54:20.166Z;;NO LOCK;ThyLer;T6_SHOES_CLOTH_ROYAL@3;Master's Royal Sandals;1;;Militant;Chito
2022-04-20T02:54:20.198Z;EVICT;Take lt Easy;Ry4nxDx;T6_2H_KNUCKLES_KEEPER@2;Master's Ursine Maulers;1;;Militant;Anglux
2022-04-20T02:54:20.966Z;EVICT;Take lt Easy;Seidenada;T7_POTION_STONESKIN;Major Resistance Potion;1;DIOR;EscaIation;KTtelecom
2022-04-20T02:54:20.966Z;ARCH;Awful Company;beckRR;T6_BAG;Master's Bag;1;;;ManinGus
2022-04-20T02:54:20.996Z;EVICT;Take lt Easy;vMenezs;T8_2H_ENIGMATICSTAFF;Elder's Enigmatic Staff;1;DIOR;EscaIation;iammaw
2022-04-20T02:54:21.011Z;DIOR;EscaIation;N97A;T5_2H_HOLYSTAFF_HELL@2;Expert's Fallen Staff;1;;Militant;Alexia7w7
2022-04-20T02:54:21.582Z;EVICT;Take lt Easy;vMenezs;T7_BAG;Grandmaster's Bag;1;DIOR;EscaIation;iammaw
2022-04-20T02:54:21.734Z;ARCH;Awful Company;beckRR;T5_MOUNT_GREYWOLF_FW_CAERLEON;Saddled Greywolf;1;;;ManinGus
2022-04-20T02:54:21.944Z;EVICT;Take lt Easy;vMenezs;T8_HEAD_PLATE_SET2;Elder's Knight Helmet;1;DIOR;EscaIation;iammaw
2022-04-20T02:54:22.008Z;ARCH;Awful Company;beckRR;T5_MOUNT_COUGAR_KEEPER@1;Swiftclaw;1;;;ManinGus
2022-04-20T02:54:22.204Z;ARCH;Awful Company;beckRR;T5_MOUNT_COUGAR_KEEPER@1;Swiftclaw;1;;;ManinGus
2022-04-20T02:54:22.229Z;EVICT;Take lt Easy;vMenezs;T5_MOUNT_GREYWOLF_FW_CAERLEON;Saddled Greywolf;1;DIOR;EscaIation;iammaw
2022-04-20T02:54:22.515Z;EVICT;Take lt Easy;vMenezs;T7_MEAL_OMELETTE@2;Pork Omelette;1;DIOR;EscaIation;iammaw
2022-04-20T02:54:23.476Z;EVICT;Take lt Easy;Ry4nxDx;T6_ARMOR_CLOTH_AVALON@2;Master's Robe of Purity;1;DIOR;EscaIation;iammaw
2022-04-20T02:54:23.718Z;EVICT;Take lt Easy;Ry4nxDx;T4_CAPEITEM_FW_MARTLOCK@3;Adept's Martlock Cape;1;DIOR;EscaIation;iammaw
2022-04-20T02:54:24.671Z;;NO LOCK;Thuglife420;T7_2H_HOLYSTAFF_HELL@1;Grandmaster's Fallen Staff;1;;Militant;Hiccup
2022-04-20T02:54:24.751Z;EVICT;Take lt Easy;Seidenada;T7_MEAL_OMELETTE_FISH;Dusthole Crab Omelette;1;;Militant;Anglux
2022-04-20T02:54:24.812Z;0UT;DYST0PIA;EAMCARRY;T6_SHOES_CLOTH_ROYAL@2;Master's Royal Sandals;1;;Militant;OkitaZouji
2022-04-20T02:54:24.921Z;EVICT;Take lt Easy;Eterninho;T8_SHOES_CLOTH_SET1;Elder's Scholar Sandals;1;;Militant;Anglux
2022-04-20T02:54:25.110Z;;NO LOCK;Thuglife420;T8_HEAD_PLATE_SET2;Elder's Knight Helmet;1;;Militant;Hiccup
2022-04-20T02:54:25.131Z;EVICT;Take lt Easy;Ry4nxDx;T5_ARMOR_CLOTH_AVALON@3;Expert's Robe of Purity;1;DIOR;EscaIation;KTtelecom
2022-04-20T02:54:25.267Z;EVICT;Take lt Easy;Seidenada;UNIQUE_GVGTOKEN_GENERIC;Siphoned Energy;7;;Militant;Anglux
2022-04-20T02:54:25.328Z;0UT;DYST0PIA;EAMCARRY;T8_HEAD_LEATHER_SET3;Elder's Assassin Hood;1;;Militant;OkitaZouji
2022-04-20T02:54:25.385Z;;NO LOCK;Thuglife420;T8_ARMOR_CLOTH_SET2;Elder's Cleric Robe;1;;Militant;Hiccup
2022-04-20T02:54:25.437Z;T4K3;The Slap;kowatera;T4_CAPEITEM_FW_FORTSTERLING@3;Adept's Fort Sterling Cape;1;DIOR;EscaIation;KTtelecom
2022-04-20T02:54:25.591Z;;NO LOCK;Thuglife420;T4_CAPEITEM_FW_FORTSTERLING@3;Adept's Fort Sterling Cape;1;;Militant;Hiccup
2022-04-20T02:54:25.703Z;T4K3;The Slap;kowatera;T6_HEAD_LEATHER_SET3@2;Master's Assassin Hood;1;DIOR;EscaIation;KTtelecom
2022-04-20T02:54:25.954Z;EVICT;Take lt Easy;Ry4nxDx;T8_SHOES_CLOTH_SET1;Elder's Scholar Sandals;1;DIOR;EscaIation;KTtelecom
2022-04-20T02:54:25.954Z;T4K3;The Slap;kowatera;T5_MOUNT_COUGAR_KEEPER@1;Swiftclaw;1;DIOR;EscaIation;KTtelecom
2022-04-20T02:54:26.017Z;;NO LOCK;Thuglife420;T8_SHOES_CLOTH_SET1;Elder's Scholar Sandals;1;;Militant;Hiccup
2022-04-20T02:54:26.032Z;EVICT;Take lt Easy;Eterninho;T8_SHOES_CLOTH_SET1;Elder's Scholar Sandals;1;DIOR;EscaIation;iammaw
2022-04-20T02:54:26.110Z;0UT;DYST0PIA;EAMCARRY;T5_MOUNT_GREYWOLF_FW_CAERLEON;Saddled Greywolf;1;;Militant;OkitaZouji
2022-04-20T02:54:26.277Z;0UT;DYST0PIA;EAMCARRY;T6_2H_TOOL_SIEGEHAMMER;Master's Demolition Hammer;1;;Militant;OkitaZouji
2022-04-20T02:54:26.277Z;;NO LOCK;Thuglife420;T5_MOUNT_COUGAR_KEEPER@1;Swiftclaw;1;;Militant;Hiccup
2022-04-20T02:54:26.526Z;;NO LOCK;ThyLer;T5_2H_NATURESTAFF_HELL@3;Expert's Blight Staff;1;;Militant;dunt
2022-04-20T02:54:26.610Z;0UT;DYST0PIA;EAMCARRY;T4_BAG;Adept's Bag;1;;Militant;OkitaZouji
2022-04-20T02:54:26.766Z;ARCH;Awful Company;beckRR;T4_SHOES_CLOTH_ROYAL@3;Adept's Royal Sandals;1;PXOCS;RED WIND;Lucite
2022-04-20T02:54:26.791Z;;NO LOCK;ThyLer;T8_SHOES_CLOTH_SET1;Elder's Scholar Sandals;1;;Militant;dunt
2022-04-20T02:54:26.887Z;0UT;DYST0PIA;EAMCARRY;T8_2H_LONGBOW@1;Elder's Longbow;1;;Militant;OkitaZouji
2022-04-20T02:54:27.015Z;;NO LOCK;ThyLer;T4_CAPEITEM_FW_FORTSTERLING@2;Adept's Fort Sterling Cape;1;;Militant;dunt
2022-04-20T02:54:27.163Z;0UT;DYST0PIA;EAMCARRY;T7_POTION_STONESKIN;Major Resistance Potion;1;;Militant;OkitaZouji
2022-04-20T02:54:27.285Z;;NO LOCK;ThyLer;T8_HEAD_LEATHER_SET1;Elder's Mercenary Hood;1;;Militant;dunt
2022-04-20T02:54:27.390Z;0UT;DYST0PIA;EAMCARRY;UNIQUE_GVGTOKEN_GENERIC;Siphoned Energy;4;;Militant;OkitaZouji
2022-04-20T02:54:27.517Z;;NO LOCK;ThyLer;T8_ARMOR_CLOTH_SET2;Elder's Cleric Robe;1;;Militant;dunt
2022-04-20T02:54:27.578Z;EVICT;Take lt Easy;Eterninho;T8_HEAD_LEATHER_SET1@1;Elder's Mercenary Hood;1;DIOR;EscaIation;nicalli
2022-04-20T02:54:27.790Z;;NO LOCK;ThyLer;T3_MOUNT_HORSE;Journeyman's Riding Horse;1;;Militant;dunt
2022-04-20T02:54:27.791Z;EVICT;Take lt Easy;Eterninho;T6_SHOES_CLOTH_SET1@2;Master's Scholar Sandals;1;DIOR;EscaIation;nicalli
2022-04-20T02:54:28.154Z;;NO LOCK;ThyLer;T7_POTION_STONESKIN;Major Resistance Potion;1;;Militant;dunt
2022-04-20T02:54:28.297Z;ARCH;Awful Company;beckRR;T5_OFF_SHIELD_AVALON@3;Expert's Astral Aegis;1;PXOCS;RED WIND;Lucite
2022-04-20T02:54:28.571Z;DIOR;EscaIation;NeadeMedallo;T8_ARMOR_CLOTH_SET1;Elder's Scholar Robe;1;;Militant;Pachibot
2022-04-20T02:54:28.722Z;ARCH;Awful Company;beckRR;T8_HEAD_PLATE_SET2;Elder's Knight Helmet;1;PXOCS;RED WIND;Lucite
2022-04-20T02:54:29.165Z;DIOR;EscaIation;NeadeMedallo;T6_2H_FIRESTAFF_HELL@2;Master's Brimstone Staff;1;;Militant;Pachibot
2022-04-20T02:54:29.640Z;;NO LOCK;Thuglife420;T8_ARMOR_CLOTH_SET1;Elder's Scholar Robe;1;;Militant;CristhianB
2022-04-20T02:54:29.672Z;;NO LOCK;ThyLer;T8_HEAD_PLATE_SET2;Elder's Knight Helmet;1;;Militant;exanianx
2022-04-20T02:54:29.890Z;;NO LOCK;ThyLer;T5_BAG;Expert's Bag;1;;Militant;exanianx
2022-04-20T02:54:29.912Z;EVICT;Take lt Easy;Ry4nxDx;T4_CAPEITEM_FW_LYMHURST@3;Adept's Lymhurst Cape;1;DIOR;EscaIation;nicalli
2022-04-20T02:54:29.950Z;;NO LOCK;Thuglife420;T5_CAPEITEM_MORGANA@3;Expert's Morgana Cape;1;;Militant;CristhianB
2022-04-20T02:54:30.126Z;;NO LOCK;ThyLer;T7_POTION_STONESKIN;Major Resistance Potion;2;;Militant;exanianx
2022-04-20T02:54:30.133Z;GOZU;7 Segundos;piero136459;T5_MOUNT_COUGAR_KEEPER@1;Swiftclaw;1;;Militant;SugarcoldB2
2022-04-20T02:54:30.181Z;EVICT;Take lt Easy;Ry4nxDx;T7_MEAL_OMELETTE@2;Pork Omelette;1;DIOR;EscaIation;nicalli
2022-04-20T02:54:30.351Z;GOZU;7 Segundos;piero136459;T5_2H_ARCANESTAFF_HELL@3;Expert's Occult Staff;1;;Militant;SugarcoldB2
2022-04-20T02:54:30.422Z;;NO LOCK;Thuglife420;T5_MOUNT_COUGAR_KEEPER@1;Swiftclaw;1;;Militant;CristhianB
2022-04-20T02:54:30.541Z;GOZU;7 Segundos;piero136459;T8_SHOES_LEATHER_SET2;Elder's Hunter Shoes;2;;Militant;SugarcoldB2
2022-04-20T02:54:30.677Z;DIOR;EscaIation;zstrafe;T5_CAPEITEM_FW_FORTSTERLING@3;Expert's Fort Sterling Cape;1;;Militant;Katasyo
2022-04-20T02:54:30.773Z;GOZU;7 Segundos;piero136459;T5_MOUNT_COUGAR_KEEPER@1;Swiftclaw;1;;Militant;SugarcoldB2
2022-04-20T02:54:30.791Z;;NO LOCK;Thuglife420;T7_POTION_STONESKIN;Major Resistance Potion;3;;Militant;CristhianB
2022-04-20T02:54:31.016Z;GOZU;7 Segundos;piero136459;T4_CAPEITEM_FW_FORTSTERLING@3;Adept's Fort Sterling Cape;1;;Militant;SugarcoldB2
2022-04-20T02:54:31.831Z;GOZU;7 Segundos;piero136459;T4_CAPEITEM_FW_MARTLOCK@3;Adept's Martlock Cape;1;;Militant;SugarcoldB2
2022-04-20T02:54:31.938Z;;NO LOCK;ThyLer;T5_MOUNT_COUGAR_KEEPER@1;Swiftclaw;1;;Militant;OkitaZouji
2022-04-20T02:54:31.987Z;GOZU;7 Segundos;piero136459;T4_CAPEITEM_FW_MARTLOCK@3;Adept's Martlock Cape;1;;Militant;SugarcoldB2
2022-04-20T02:54:32.042Z;DIOR;EscaIation;ManickS;T6_MAIN_CURSEDSTAFF_UNDEAD@1;Master's Lifecurse Staff;1;;Militant;Trapbulge
2022-04-20T02:54:32.179Z;GOZU;7 Segundos;piero136459;T4_BAG@2;Adept's Bag;1;;Militant;SugarcoldB2
2022-04-20T02:54:32.386Z;GOZU;7 Segundos;piero136459;T6_ARMOR_CLOTH_SET2;Master's Cleric Robe;1;;Militant;SugarcoldB2
2022-04-20T02:54:32.466Z;DIOR;EscaIation;ManickS;T6_ARMOR_PLATE_HELL@1;Master's Demon Armor;1;;Militant;Trapbulge
